Year,Continent ID,Continent,Country ID,Country,Flow ID,Flow,Petroleum ID,Petroleum,Trade Value
2000,oc,Oceanía,png,Papua Nueva Guinea,1,Importaciones,2,No Petroleras,16000
2000,oc,Oceanía,png,Papua Nueva Guinea,2,Exportaciones,1,Petroleras,0
2000,oc,Oceanía,png,Papua Nueva Guinea,2,Exportaciones,2,No Petroleras,17000
2000,oc,Oceanía,pyf,Polinesia francés,1,Importaciones,1,Petroleras,0
2000,oc,Oceanía,pyf,Polinesia francés,1,Importaciones,2,No Petroleras,3000
2000,oc,Oceanía,pyf,Polinesia francés,2,Exportaciones,1,Petroleras,0
2000,oc,Oceanía,pyf,Polinesia francés,2,Exportaciones,2,No Petroleras,47000
2000,oc,Oceanía,slb,Islas Salomón,1,Importaciones,1,Petroleras,0
2000,oc,Oceanía,slb,Islas Salomón,1,Importaciones,2,No Petroleras,4000
2000,oc,Oceanía,slb,Islas Salomón,2,Exportaciones,1,Petroleras,0
2000,oc,Oceanía,slb,Islas Salomón,2,Exportaciones,2,No Petroleras,0
2000,oc,Oceanía,tkl,Tokelau,1,Importaciones,1,Petroleras,0
2000,oc,Oceanía,tkl,Tokelau,1,Importaciones,2,No Petroleras,0
2000,oc,Oceanía,tkl,Tokelau,2,Exportaciones,1,Petroleras,0
2000,oc,Oceanía,tkl,Tokelau,2,Exportaciones,2,No Petroleras,0
2000,oc,Oceanía,ton,Tonga,1,Importaciones,1,Petroleras,0
2000,oc,Oceanía,ton,Tonga,1,Importaciones,2,No Petroleras,0
2000,oc,Oceanía,ton,Tonga,2,Exportaciones,1,Petroleras,0
2000,oc,Oceanía,ton,Tonga,2,Exportaciones,2,No Petroleras,0
2000,oc,Oceanía,tuv,Tuvalu,1,Importaciones,1,Petroleras,0
2000,oc,Oceanía,tuv,Tuvalu,1,Importaciones,2,No Petroleras,0
2000,oc,Oceanía,tuv,Tuvalu,2,Exportaciones,1,Petroleras,0
2000,oc,Oceanía,tuv,Tuvalu,2,Exportaciones,2,No Petroleras,0
2000,oc,Oceanía,vut,Vanuatu,1,Importaciones,1,Petroleras,0
2000,oc,Oceanía,vut,Vanuatu,1,Importaciones,2,No Petroleras,2000
2000,oc,Oceanía,vut,Vanuatu,2,Exportaciones,1,Petroleras,0
2000,oc,Oceanía,vut,Vanuatu,2,Exportaciones,2,No Petroleras,0
2000,oc,Oceanía,wlf,Wallis y Futuna,1,Importaciones,1,Petroleras,0
2000,oc,Oceanía,wlf,Wallis y Futuna,1,Importaciones,2,No Petroleras,0
2000,oc,Oceanía,wlf,Wallis y Futuna,2,Exportaciones,1,Petroleras,0
2000,oc,Oceanía,wlf,Wallis y Futuna,2,Exportaciones,2,No Petroleras,0
2000,oc,Oceanía,wsm,Samoa,1,Importaciones,1,Petroleras,0
2000,oc,Oceanía,wsm,Samoa,1,Importaciones,2,No Petroleras,9077000
2000,oc,Oceanía,wsm,Samoa,2,Exportaciones,1,Petroleras,0
2000,oc,Oceanía,wsm,Samoa,2,Exportaciones,2,No Petroleras,0
2000,sa,América del Sur,arg,Argentina,1,Importaciones,1,Petroleras,3703000
2000,sa,América del Sur,arg,Argentina,1,Importaciones,2,No Petroleras,243695000
2000,sa,América del Sur,arg,Argentina,2,Exportaciones,1,Petroleras,46201000
2000,sa,América del Sur,arg,Argentina,2,Exportaciones,2,No Petroleras,242485000
2000,sa,América del Sur,bol,Bolivia,1,Importaciones,1,Petroleras,15000
2000,sa,América del Sur,bol,Bolivia,1,Importaciones,2,No Petroleras,13341000
2000,sa,América del Sur,bol,Bolivia,2,Exportaciones,1,Petroleras,722000
2000,sa,América del Sur,bol,Bolivia,2,Exportaciones,2,No Petroleras,25858000
2000,sa,América del Sur,bra,Brasil,1,Importaciones,1,Petroleras,4984000
2000,sa,América del Sur,bra,Brasil,1,Importaciones,2,No Petroleras,1797931000
2000,sa,América del Sur,bra,Brasil,2,Exportaciones,1,Petroleras,6148000
2000,sa,América del Sur,bra,Brasil,2,Exportaciones,2,No Petroleras,511079000
2000,sa,América del Sur,chl,Chile,1,Importaciones,1,Petroleras,15693000
2000,sa,América del Sur,chl,Chile,1,Importaciones,2,No Petroleras,878035000
2000,sa,América del Sur,chl,Chile,2,Exportaciones,1,Petroleras,21375000
2000,sa,América del Sur,chl,Chile,2,Exportaciones,2,No Petroleras,409979000
2000,sa,América del Sur,col,Colombia,1,Importaciones,1,Petroleras,32901000
2000,sa,América del Sur,col,Colombia,1,Importaciones,2,No Petroleras,240521000
2000,sa,América del Sur,col,Colombia,2,Exportaciones,1,Petroleras,6889000
2000,sa,América del Sur,col,Colombia,2,Exportaciones,2,No Petroleras,454910000
2000,sa,América del Sur,ecu,Ecuador,1,Importaciones,1,Petroleras,37361000
2000,sa,América del Sur,ecu,Ecuador,1,Importaciones,2,No Petroleras,37819000
2000,sa,América del Sur,ecu,Ecuador,2,Exportaciones,1,Petroleras,1232000
2000,sa,América del Sur,ecu,Ecuador,2,Exportaciones,2,No Petroleras,106736000
2000,sa,América del Sur,flk,Islas Malvinas,1,Importaciones,1,Petroleras,0
2000,sa,América del Sur,flk,Islas Malvinas,1,Importaciones,2,No Petroleras,0
2000,sa,América del Sur,flk,Islas Malvinas,2,Exportaciones,1,Petroleras,0
2000,sa,América del Sur,flk,Islas Malvinas,2,Exportaciones,2,No Petroleras,0
2000,sa,América del Sur,guy,Guayana,1,Importaciones,1,Petroleras,39000
2000,sa,América del Sur,guy,Guayana,1,Importaciones,2,No Petroleras,624000
2000,sa,América del Sur,guy,Guayana,2,Exportaciones,1,Petroleras,17000
2000,sa,América del Sur,guy,Guayana,2,Exportaciones,2,No Petroleras,1586000
2000,sa,América del Sur,per,Perú,1,Importaciones,1,Petroleras,19605000
2000,sa,América del Sur,per,Perú,1,Importaciones,2,No Petroleras,157073000
2000,sa,América del Sur,per,Perú,2,Exportaciones,1,Petroleras,6528000
2000,sa,América del Sur,per,Perú,2,Exportaciones,2,No Petroleras,203448000
2000,sa,América del Sur,pry,Paraguay,1,Importaciones,1,Petroleras,0
2000,sa,América del Sur,pry,Paraguay,1,Importaciones,2,No Petroleras,1214000
2000,sa,América del Sur,pry,Paraguay,2,Exportaciones,1,Petroleras,1459000
2000,sa,América del Sur,pry,Paraguay,2,Exportaciones,2,No Petroleras,8454000
2000,sa,América del Sur,sur,Suriname,1,Importaciones,1,Petroleras,0
2000,sa,América del Sur,sur,Suriname,1,Importaciones,2,No Petroleras,11235000
2000,sa,América del Sur,sur,Suriname,2,Exportaciones,1,Petroleras,0
2000,sa,América del Sur,sur,Suriname,2,Exportaciones,2,No Petroleras,1313000
2000,sa,América del Sur,ury,Uruguay,1,Importaciones,1,Petroleras,0
2000,sa,América del Sur,ury,Uruguay,1,Importaciones,2,No Petroleras,83219000
2000,sa,América del Sur,ury,Uruguay,2,Exportaciones,1,Petroleras,2850000
2000,sa,América del Sur,ury,Uruguay,2,Exportaciones,2,No Petroleras,105124000
2000,sa,América del Sur,ven,Venezuela,1,Importaciones,1,Petroleras,92489000
2000,sa,América del Sur,ven,Venezuela,1,Importaciones,2,No Petroleras,329904000
2000,sa,América del Sur,ven,Venezuela,2,Exportaciones,1,Petroleras,3962000
2000,sa,América del Sur,ven,Venezuela,2,Exportaciones,2,No Petroleras,515514000
2000,sa,Sudamerica,guf,Guayana Francesa,1,Importaciones,1,Petroleras,0
2000,sa,Sudamerica,guf,Guayana Francesa,1,Importaciones,2,No Petroleras,230000
2000,sa,Sudamerica,guf,Guayana Francesa,2,Exportaciones,1,Petroleras,0
2000,sa,Sudamerica,guf,Guayana Francesa,2,Exportaciones,2,No Petroleras,838000
2000,x,S/N,xxa,S/N,1,Importaciones,1,Petroleras,10191000
2000,x,S/N,xxa,S/N,1,Importaciones,2,No Petroleras,248120000
2000,x,S/N,xxa,S/N,2,Exportaciones,1,Petroleras,0
2000,x,S/N,xxa,S/N,2,Exportaciones,2,No Petroleras,8948000
2001,af,África,ago,Angola,1,Importaciones,1,Petroleras,3394000
2001,af,África,ago,Angola,1,Importaciones,2,No Petroleras,5000
2001,af,África,ago,Angola,2,Exportaciones,1,Petroleras,0
2001,af,África,ago,Angola,2,Exportaciones,2,No Petroleras,8807000
2001,af,África,bdi,Burundi,1,Importaciones,1,Petroleras,0
2001,af,África,bdi,Burundi,1,Importaciones,2,No Petroleras,6000
2001,af,África,bdi,Burundi,2,Exportaciones,1,Petroleras,0
2001,af,África,bdi,Burundi,2,Exportaciones,2,No Petroleras,0
2001,af,África,ben,Benin,1,Importaciones,1,Petroleras,0
2001,af,África,ben,Benin,1,Importaciones,2,No Petroleras,82000
2001,af,África,ben,Benin,2,Exportaciones,1,Petroleras,0
2001,af,África,ben,Benin,2,Exportaciones,2,No Petroleras,69000
2001,af,África,bfa,Burkina Faso,1,Importaciones,1,Petroleras,0
2001,af,África,bfa,Burkina Faso,1,Importaciones,2,No Petroleras,733000
2001,af,África,bfa,Burkina Faso,2,Exportaciones,1,Petroleras,0
2001,af,África,bfa,Burkina Faso,2,Exportaciones,2,No Petroleras,2000
2001,af,África,bwa,Botswana,1,Importaciones,1,Petroleras,0
2001,af,África,bwa,Botswana,1,Importaciones,2,No Petroleras,29000
2001,af,África,bwa,Botswana,2,Exportaciones,1,Petroleras,0
2001,af,África,bwa,Botswana,2,Exportaciones,2,No Petroleras,0
2001,af,África,caf,República Centroafricana,1,Importaciones,1,Petroleras,0
2001,af,África,caf,República Centroafricana,1,Importaciones,2,No Petroleras,617000
2001,af,África,caf,República Centroafricana,2,Exportaciones,1,Petroleras,0
2001,af,África,caf,República Centroafricana,2,Exportaciones,2,No Petroleras,2000
2001,af,África,civ,Côte d'Ivoire,1,Importaciones,1,Petroleras,0
2001,af,África,civ,Côte d'Ivoire,1,Importaciones,2,No Petroleras,702000
2001,af,África,civ,Côte d'Ivoire,2,Exportaciones,1,Petroleras,42474000
2001,af,África,civ,Côte d'Ivoire,2,Exportaciones,2,No Petroleras,186000
2001,af,África,cmr,Camerún,1,Importaciones,1,Petroleras,0
2001,af,África,cmr,Camerún,1,Importaciones,2,No Petroleras,6156000
2001,af,África,cmr,Camerún,2,Exportaciones,1,Petroleras,0
2001,af,África,cmr,Camerún,2,Exportaciones,2,No Petroleras,1596000
2001,af,África,cod,"Congo, República Democrática del",1,Importaciones,1,Petroleras,0
2001,af,África,cod,"Congo, República Democrática del",1,Importaciones,2,No Petroleras,2482000
2001,af,África,cod,"Congo, República Democrática del",2,Exportaciones,1,Petroleras,0
2001,af,África,cod,"Congo, República Democrática del",2,Exportaciones,2,No Petroleras,154000
2001,af,África,com,Comoras,1,Importaciones,1,Petroleras,0
2001,af,África,com,Comoras,1,Importaciones,2,No Petroleras,11000
2001,af,África,com,Comoras,2,Exportaciones,1,Petroleras,0
2001,af,África,com,Comoras,2,Exportaciones,2,No Petroleras,2000
2001,af,África,cpv,Cabo Verde,1,Importaciones,1,Petroleras,0
2001,af,África,cpv,Cabo Verde,1,Importaciones,2,No Petroleras,6000
2001,af,África,cpv,Cabo Verde,2,Exportaciones,1,Petroleras,0
2001,af,África,cpv,Cabo Verde,2,Exportaciones,2,No Petroleras,1000
2001,af,África,dji,Djibouti,1,Importaciones,1,Petroleras,0
2001,af,África,dji,Djibouti,1,Importaciones,2,No Petroleras,0
2001,af,África,dji,Djibouti,2,Exportaciones,1,Petroleras,0
2001,af,África,dji,Djibouti,2,Exportaciones,2,No Petroleras,1000
2001,af,África,dza,Argelia,1,Importaciones,1,Petroleras,162838000
2001,af,África,dza,Argelia,1,Importaciones,2,No Petroleras,153000
2001,af,África,dza,Argelia,2,Exportaciones,1,Petroleras,0
2001,af,África,dza,Argelia,2,Exportaciones,2,No Petroleras,15841000
2001,af,África,egy,Egipto,1,Importaciones,1,Petroleras,0
2001,af,África,egy,Egipto,1,Importaciones,2,No Petroleras,2524000
2001,af,África,egy,Egipto,2,Exportaciones,1,Petroleras,0
2001,af,África,egy,Egipto,2,Exportaciones,2,No Petroleras,8491000
2001,af,África,eri,Eritrea,1,Importaciones,1,Petroleras,0
2001,af,África,eri,Eritrea,1,Importaciones,2,No Petroleras,32000
2001,af,África,eri,Eritrea,2,Exportaciones,1,Petroleras,0
2001,af,África,eri,Eritrea,2,Exportaciones,2,No Petroleras,12000
2001,af,África,esh,Sahara Occidental,1,Importaciones,1,Petroleras,0
2001,af,África,esh,Sahara Occidental,1,Importaciones,2,No Petroleras,0
2001,af,África,esh,Sahara Occidental,2,Exportaciones,1,Petroleras,0
2001,af,África,esh,Sahara Occidental,2,Exportaciones,2,No Petroleras,0
2001,af,África,eth,Etiopía,1,Importaciones,1,Petroleras,2000
2001,af,África,eth,Etiopía,1,Importaciones,2,No Petroleras,13509000
2001,af,África,eth,Etiopía,2,Exportaciones,1,Petroleras,0
2001,af,África,eth,Etiopía,2,Exportaciones,2,No Petroleras,0
2001,af,África,gab,Gabón,1,Importaciones,1,Petroleras,1000
2001,af,África,gab,Gabón,1,Importaciones,2,No Petroleras,3057000
2001,af,África,gab,Gabón,2,Exportaciones,1,Petroleras,0
2001,af,África,gab,Gabón,2,Exportaciones,2,No Petroleras,0
2001,af,África,gha,Ghana,1,Importaciones,1,Petroleras,4000
2001,af,África,gha,Ghana,1,Importaciones,2,No Petroleras,733000
2001,af,África,gha,Ghana,2,Exportaciones,1,Petroleras,0
2001,af,África,gha,Ghana,2,Exportaciones,2,No Petroleras,82000
2001,af,África,gin,Guinea,1,Importaciones,1,Petroleras,0
2001,af,África,gin,Guinea,1,Importaciones,2,No Petroleras,376000
2001,af,África,gin,Guinea,2,Exportaciones,1,Petroleras,0
2001,af,África,gin,Guinea,2,Exportaciones,2,No Petroleras,95000
2001,af,África,gmb,Gambia,1,Importaciones,1,Petroleras,0
2001,af,África,gmb,Gambia,1,Importaciones,2,No Petroleras,146000
2001,af,África,gmb,Gambia,2,Exportaciones,1,Petroleras,0
2001,af,África,gmb,Gambia,2,Exportaciones,2,No Petroleras,0
2001,af,África,gnb,Guinea-Bissau,1,Importaciones,1,Petroleras,0
2001,af,África,gnb,Guinea-Bissau,1,Importaciones,2,No Petroleras,45000
2001,af,África,gnb,Guinea-Bissau,2,Exportaciones,1,Petroleras,0
2001,af,África,gnb,Guinea-Bissau,2,Exportaciones,2,No Petroleras,0
2001,af,África,gnq,Guinea Ecuatorial,1,Importaciones,1,Petroleras,0
2001,af,África,gnq,Guinea Ecuatorial,1,Importaciones,2,No Petroleras,84000
2001,af,África,gnq,Guinea Ecuatorial,2,Exportaciones,1,Petroleras,0
2001,af,África,gnq,Guinea Ecuatorial,2,Exportaciones,2,No Petroleras,0
2001,af,África,ken,Kenia,1,Importaciones,1,Petroleras,4000
2001,af,África,ken,Kenia,1,Importaciones,2,No Petroleras,5725000
2001,af,África,ken,Kenia,2,Exportaciones,1,Petroleras,0
2001,af,África,ken,Kenia,2,Exportaciones,2,No Petroleras,323000
2001,af,África,lbr,Liberia,1,Importaciones,1,Petroleras,0
2001,af,África,lbr,Liberia,1,Importaciones,2,No Petroleras,65000
2001,af,África,lbr,Liberia,2,Exportaciones,1,Petroleras,755000
2001,af,África,lbr,Liberia,2,Exportaciones,2,No Petroleras,124000
2001,af,África,lby,Libia,1,Importaciones,1,Petroleras,0
2001,af,África,lby,Libia,1,Importaciones,2,No Petroleras,6584000
2001,af,África,lby,Libia,2,Exportaciones,1,Petroleras,0
2001,af,África,lby,Libia,2,Exportaciones,2,No Petroleras,54000
2001,af,África,lso,Lesotho,1,Importaciones,1,Petroleras,0
2001,af,África,lso,Lesotho,1,Importaciones,2,No Petroleras,89000
2001,af,África,lso,Lesotho,2,Exportaciones,1,Petroleras,0
2001,af,África,lso,Lesotho,2,Exportaciones,2,No Petroleras,0
2001,af,África,mar,Marruecos,1,Importaciones,1,Petroleras,0
2001,af,África,mar,Marruecos,1,Importaciones,2,No Petroleras,79132000
2001,af,África,mar,Marruecos,2,Exportaciones,1,Petroleras,0
2001,af,África,mar,Marruecos,2,Exportaciones,2,No Petroleras,1915000
2001,af,África,mdg,Madagascar,1,Importaciones,1,Petroleras,0
2001,af,África,mdg,Madagascar,1,Importaciones,2,No Petroleras,2394000
2001,af,África,mdg,Madagascar,2,Exportaciones,1,Petroleras,0
2001,af,África,mdg,Madagascar,2,Exportaciones,2,No Petroleras,27000
2001,af,África,mli,Malí,1,Importaciones,1,Petroleras,0
2001,af,África,mli,Malí,1,Importaciones,2,No Petroleras,49216000
2001,af,África,mli,Malí,2,Exportaciones,1,Petroleras,0
2001,af,África,mli,Malí,2,Exportaciones,2,No Petroleras,18000
2001,af,África,moz,Mozambique,1,Importaciones,1,Petroleras,0
2001,af,África,moz,Mozambique,1,Importaciones,2,No Petroleras,0
2001,af,África,moz,Mozambique,2,Exportaciones,1,Petroleras,0
2001,af,África,moz,Mozambique,2,Exportaciones,2,No Petroleras,12000
2001,af,África,mrt,Mauritania,1,Importaciones,1,Petroleras,0
2001,af,África,mrt,Mauritania,1,Importaciones,2,No Petroleras,130000
2001,af,África,mrt,Mauritania,2,Exportaciones,1,Petroleras,0
2001,af,África,mrt,Mauritania,2,Exportaciones,2,No Petroleras,22000
2001,af,África,mus,Mauricio,1,Importaciones,1,Petroleras,0
2001,af,África,mus,Mauricio,1,Importaciones,2,No Petroleras,1288000
2001,af,África,mus,Mauricio,2,Exportaciones,1,Petroleras,0
2001,af,África,mus,Mauricio,2,Exportaciones,2,No Petroleras,21000
2001,af,África,mwi,Malawi,1,Importaciones,1,Petroleras,0
2001,af,África,mwi,Malawi,1,Importaciones,2,No Petroleras,6426000
2001,af,África,mwi,Malawi,2,Exportaciones,1,Petroleras,0
2001,af,África,mwi,Malawi,2,Exportaciones,2,No Petroleras,0
2001,af,África,nam,Namibia,1,Importaciones,1,Petroleras,0
2001,af,África,nam,Namibia,1,Importaciones,2,No Petroleras,23696000
2001,af,África,nam,Namibia,2,Exportaciones,1,Petroleras,0
2001,af,África,nam,Namibia,2,Exportaciones,2,No Petroleras,12000
2001,af,África,ner,Níger,1,Importaciones,1,Petroleras,0
2001,af,África,ner,Níger,1,Importaciones,2,No Petroleras,29000
2001,af,África,ner,Níger,2,Exportaciones,1,Petroleras,0
2001,af,África,ner,Níger,2,Exportaciones,2,No Petroleras,23000
2001,af,África,nga,Nigeria,1,Importaciones,1,Petroleras,19052000
2001,af,África,nga,Nigeria,1,Importaciones,2,No Petroleras,2733000
2001,af,África,nga,Nigeria,2,Exportaciones,1,Petroleras,0
2001,af,África,nga,Nigeria,2,Exportaciones,2,No Petroleras,2601000
2001,af,África,reu,Réunion,1,Importaciones,1,Petroleras,0
2001,af,África,reu,Réunion,1,Importaciones,2,No Petroleras,56000
2001,af,África,reu,Réunion,2,Exportaciones,1,Petroleras,0
2001,af,África,reu,Réunion,2,Exportaciones,2,No Petroleras,23000
2001,af,África,rwa,Ruanda,1,Importaciones,1,Petroleras,0
2001,af,África,rwa,Ruanda,1,Importaciones,2,No Petroleras,0
2001,af,África,rwa,Ruanda,2,Exportaciones,1,Petroleras,0
2001,af,África,rwa,Ruanda,2,Exportaciones,2,No Petroleras,0
2001,af,África,sdn,Sudán,1,Importaciones,1,Petroleras,7000
2001,af,África,sdn,Sudán,1,Importaciones,2,No Petroleras,7412000
2001,af,África,sdn,Sudán,2,Exportaciones,1,Petroleras,0
2001,af,África,sdn,Sudán,2,Exportaciones,2,No Petroleras,813000
2001,af,África,sen,Senegal,1,Importaciones,1,Petroleras,0
2001,af,África,sen,Senegal,1,Importaciones,2,No Petroleras,1896000
2001,af,África,sen,Senegal,2,Exportaciones,1,Petroleras,0
2001,af,África,sen,Senegal,2,Exportaciones,2,No Petroleras,4000
2001,af,África,shn,Santa Elena,1,Importaciones,1,Petroleras,0
2001,af,África,shn,Santa Elena,1,Importaciones,2,No Petroleras,20000
2001,af,África,shn,Santa Elena,2,Exportaciones,1,Petroleras,0
2001,af,África,shn,Santa Elena,2,Exportaciones,2,No Petroleras,0
2001,af,África,sle,Sierra Leona,1,Importaciones,1,Petroleras,0
2001,af,África,sle,Sierra Leona,1,Importaciones,2,No Petroleras,55000
2001,af,África,sle,Sierra Leona,2,Exportaciones,1,Petroleras,0
2001,af,África,sle,Sierra Leona,2,Exportaciones,2,No Petroleras,0
2001,af,África,som,Somalia,1,Importaciones,1,Petroleras,0
2001,af,África,som,Somalia,1,Importaciones,2,No Petroleras,2000
2001,af,África,som,Somalia,2,Exportaciones,1,Petroleras,0
2001,af,África,som,Somalia,2,Exportaciones,2,No Petroleras,3000
2001,af,África,stp,Santo Tomé y Príncipe,1,Importaciones,1,Petroleras,0
2001,af,África,stp,Santo Tomé y Príncipe,1,Importaciones,2,No Petroleras,0
2001,af,África,stp,Santo Tomé y Príncipe,2,Exportaciones,1,Petroleras,0
2001,af,África,stp,Santo Tomé y Príncipe,2,Exportaciones,2,No Petroleras,6000
2001,af,África,swz,Esuatini,1,Importaciones,1,Petroleras,5000
2001,af,África,swz,Esuatini,1,Importaciones,2,No Petroleras,3854000
2001,af,África,swz,Esuatini,2,Exportaciones,1,Petroleras,0
2001,af,África,swz,Esuatini,2,Exportaciones,2,No Petroleras,1363000
2001,af,África,syc,Seychelles,1,Importaciones,1,Petroleras,0
2001,af,África,syc,Seychelles,1,Importaciones,2,No Petroleras,0
2001,af,África,syc,Seychelles,2,Exportaciones,1,Petroleras,0
2001,af,África,syc,Seychelles,2,Exportaciones,2,No Petroleras,8000
2001,af,África,tcd,Chad,1,Importaciones,1,Petroleras,0
2001,af,África,tcd,Chad,1,Importaciones,2,No Petroleras,217000
2001,af,África,tcd,Chad,2,Exportaciones,1,Petroleras,0
2001,af,África,tcd,Chad,2,Exportaciones,2,No Petroleras,340000
2001,af,África,tgo,Togo,1,Importaciones,1,Petroleras,0
2001,af,África,tgo,Togo,1,Importaciones,2,No Petroleras,172000
2001,af,África,tgo,Togo,2,Exportaciones,1,Petroleras,0
2001,af,África,tgo,Togo,2,Exportaciones,2,No Petroleras,69000
2001,af,África,tun,Túnez,1,Importaciones,1,Petroleras,0
2001,af,África,tun,Túnez,1,Importaciones,2,No Petroleras,1911000
2001,af,África,tun,Túnez,2,Exportaciones,1,Petroleras,0
2001,af,África,tun,Túnez,2,Exportaciones,2,No Petroleras,1559000
2001,af,África,tza,Tanzania,1,Importaciones,1,Petroleras,0
2001,af,África,tza,Tanzania,1,Importaciones,2,No Petroleras,1366000
2001,af,África,tza,Tanzania,2,Exportaciones,1,Petroleras,5000
2001,af,África,tza,Tanzania,2,Exportaciones,2,No Petroleras,0
2001,af,África,uga,Uganda,1,Importaciones,1,Petroleras,0
2001,af,África,uga,Uganda,1,Importaciones,2,No Petroleras,391000
2001,af,África,uga,Uganda,2,Exportaciones,1,Petroleras,0
2001,af,África,uga,Uganda,2,Exportaciones,2,No Petroleras,121000
2001,af,África,zaf,Sudáfrica,1,Importaciones,1,Petroleras,590000
2001,af,África,zaf,Sudáfrica,1,Importaciones,2,No Petroleras,194131000
2001,af,África,zaf,Sudáfrica,2,Exportaciones,1,Petroleras,50000
2001,af,África,zaf,Sudáfrica,2,Exportaciones,2,No Petroleras,15614000
2001,af,África,zmb,Zambia,1,Importaciones,1,Petroleras,0
2001,af,África,zmb,Zambia,1,Importaciones,2,No Petroleras,1152000
2001,af,África,zmb,Zambia,2,Exportaciones,1,Petroleras,0
2001,af,África,zmb,Zambia,2,Exportaciones,2,No Petroleras,3000
2001,af,África,zwe,Zimbabue,1,Importaciones,1,Petroleras,0
2001,af,África,zwe,Zimbabue,1,Importaciones,2,No Petroleras,806000
2001,af,África,zwe,Zimbabue,2,Exportaciones,1,Petroleras,0
2001,af,África,zwe,Zimbabue,2,Exportaciones,2,No Petroleras,53000
2001,an,Antártida,atf,Francés Territorio Sur de la Antártida,1,Importaciones,1,Petroleras,0
2001,an,Antártida,atf,Francés Territorio Sur de la Antártida,1,Importaciones,2,No Petroleras,0
2001,an,Antártida,atf,Francés Territorio Sur de la Antártida,2,Exportaciones,1,Petroleras,0
2001,an,Antártida,atf,Francés Territorio Sur de la Antártida,2,Exportaciones,2,No Petroleras,1000
2001,as,Asia,afg,Afganistán,1,Importaciones,1,Petroleras,0
2001,as,Asia,afg,Afganistán,1,Importaciones,2,No Petroleras,186000
2001,as,Asia,afg,Afganistán,2,Exportaciones,1,Petroleras,0
2001,as,Asia,afg,Afganistán,2,Exportaciones,2,No Petroleras,905000
2001,as,Asia,are,Emiratos Árabes Unidos,1,Importaciones,1,Petroleras,0
2001,as,Asia,are,Emiratos Árabes Unidos,1,Importaciones,2,No Petroleras,5266000
2001,as,Asia,are,Emiratos Árabes Unidos,2,Exportaciones,1,Petroleras,1000
2001,as,Asia,are,Emiratos Árabes Unidos,2,Exportaciones,2,No Petroleras,41788000
2001,as,Asia,arm,Armenia,1,Importaciones,1,Petroleras,0
2001,as,Asia,arm,Armenia,1,Importaciones,2,No Petroleras,153000
2001,as,Asia,arm,Armenia,2,Exportaciones,1,Petroleras,0
2001,as,Asia,arm,Armenia,2,Exportaciones,2,No Petroleras,0
2001,as,Asia,aze,Azerbaiyán,1,Importaciones,1,Petroleras,0
2001,as,Asia,aze,Azerbaiyán,1,Importaciones,2,No Petroleras,0
2001,as,Asia,aze,Azerbaiyán,2,Exportaciones,1,Petroleras,0
2001,as,Asia,aze,Azerbaiyán,2,Exportaciones,2,No Petroleras,2277000
2001,as,Asia,bgd,Bangladesh,1,Importaciones,1,Petroleras,0
2001,as,Asia,bgd,Bangladesh,1,Importaciones,2,No Petroleras,20867000
2001,as,Asia,bgd,Bangladesh,2,Exportaciones,1,Petroleras,0
2001,as,Asia,bgd,Bangladesh,2,Exportaciones,2,No Petroleras,891000
2001,as,Asia,bhr,Bahrein,1,Importaciones,1,Petroleras,0
2001,as,Asia,bhr,Bahrein,1,Importaciones,2,No Petroleras,200000
2001,as,Asia,bhr,Bahrein,2,Exportaciones,1,Petroleras,0
2001,as,Asia,bhr,Bahrein,2,Exportaciones,2,No Petroleras,70000
2001,as,Asia,brn,Brunéi,1,Importaciones,1,Petroleras,0
2001,as,Asia,brn,Brunéi,1,Importaciones,2,No Petroleras,312000
2001,as,Asia,brn,Brunéi,2,Exportaciones,1,Petroleras,0
2001,as,Asia,brn,Brunéi,2,Exportaciones,2,No Petroleras,32000
2001,as,Asia,btn,Bhutan,1,Importaciones,1,Petroleras,0
2001,as,Asia,btn,Bhutan,1,Importaciones,2,No Petroleras,0
2001,as,Asia,btn,Bhutan,2,Exportaciones,1,Petroleras,0
2001,as,Asia,btn,Bhutan,2,Exportaciones,2,No Petroleras,0
2001,as,Asia,cck,Islas Cocos (Keeling),1,Importaciones,1,Petroleras,0
2001,as,Asia,cck,Islas Cocos (Keeling),1,Importaciones,2,No Petroleras,66000
2001,as,Asia,cck,Islas Cocos (Keeling),2,Exportaciones,1,Petroleras,0
2001,as,Asia,cck,Islas Cocos (Keeling),2,Exportaciones,2,No Petroleras,0
2001,as,Asia,chn,China,1,Importaciones,1,Petroleras,63216000
2001,as,Asia,chn,China,1,Importaciones,2,No Petroleras,3964043000
2001,as,Asia,chn,China,2,Exportaciones,1,Petroleras,792000
2001,as,Asia,chn,China,2,Exportaciones,2,No Petroleras,280992000
2001,as,Asia,cxr,Isla de Navidad,1,Importaciones,1,Petroleras,0
2001,as,Asia,cxr,Isla de Navidad,1,Importaciones,2,No Petroleras,38000
2001,as,Asia,cxr,Isla de Navidad,2,Exportaciones,1,Petroleras,0
2001,as,Asia,cxr,Isla de Navidad,2,Exportaciones,2,No Petroleras,45000
2001,as,Asia,cyp,Chipre,1,Importaciones,1,Petroleras,0
2001,as,Asia,cyp,Chipre,1,Importaciones,2,No Petroleras,315000
2001,as,Asia,cyp,Chipre,2,Exportaciones,1,Petroleras,285000
