Quarter ID,Quarter,Year,Continent ID,Continent,Flow ID,Flow,Petroleum ID,Petroleum,Trade Value
20103,2010-Q3,2010,oc,Oceanía,1,Importaciones,1,Petroleras,551000
20103,2010-Q3,2010,oc,Oceanía,1,Importaciones,2,No Petroleras,234047000
20103,2010-Q3,2010,oc,Oceanía,2,Exportaciones,1,Petroleras,266000
20103,2010-Q3,2010,oc,Oceanía,2,Exportaciones,2,No Petroleras,209841000
20103,2010-Q3,2010,sa,América del Sur,1,Importaciones,1,Petroleras,161107000
20103,2010-Q3,2010,sa,América del Sur,1,Importaciones,2,No Petroleras,2333952000
20103,2010-Q3,2010,sa,América del Sur,2,Exportaciones,1,Petroleras,73724000
20103,2010-Q3,2010,sa,América del Sur,2,Exportaciones,2,No Petroleras,3812726000
20103,2010-Q3,2010,sa,Sudamerica,1,Importaciones,1,Petroleras,0
20103,2010-Q3,2010,sa,Sudamerica,1,Importaciones,2,No Petroleras,0
20103,2010-Q3,2010,sa,Sudamerica,2,Exportaciones,1,Petroleras,0
20103,2010-Q3,2010,sa,Sudamerica,2,Exportaciones,2,No Petroleras,16000
20103,2010-Q3,2010,x,S/N,1,Importaciones,1,Petroleras,17319000
20103,2010-Q3,2010,x,S/N,1,Importaciones,2,No Petroleras,11095000
20103,2010-Q3,2010,x,S/N,2,Exportaciones,1,Petroleras,0
20103,2010-Q3,2010,x,S/N,2,Exportaciones,2,No Petroleras,50068000
20104,2010-Q4,2010,af,África,1,Importaciones,1,Petroleras,88008000
20104,2010-Q4,2010,af,África,1,Importaciones,2,No Petroleras,250229000
20104,2010-Q4,2010,af,África,2,Exportaciones,1,Petroleras,214000
20104,2010-Q4,2010,af,África,2,Exportaciones,2,No Petroleras,139925000
20104,2010-Q4,2010,an,Antártida,1,Importaciones,1,Petroleras,0
20104,2010-Q4,2010,an,Antártida,1,Importaciones,2,No Petroleras,0
20104,2010-Q4,2010,an,Antártida,2,Exportaciones,1,Petroleras,0
20104,2010-Q4,2010,an,Antártida,2,Exportaciones,2,No Petroleras,0
20104,2010-Q4,2010,as,Asia,1,Importaciones,1,Petroleras,617961000
20104,2010-Q4,2010,as,Asia,1,Importaciones,2,No Petroleras,25971946000
20104,2010-Q4,2010,as,Asia,2,Exportaciones,1,Petroleras,625922000
20104,2010-Q4,2010,as,Asia,2,Exportaciones,2,No Petroleras,2709744000
20104,2010-Q4,2010,eu,Europa,1,Importaciones,1,Petroleras,1066184000
20104,2010-Q4,2010,eu,Europa,1,Importaciones,2,No Petroleras,8621025000
20104,2010-Q4,2010,eu,Europa,2,Exportaciones,1,Petroleras,1057732000
20104,2010-Q4,2010,eu,Europa,2,Exportaciones,2,No Petroleras,3470227000
20104,2010-Q4,2010,na,América del Norte,1,Importaciones,1,Petroleras,6138446000
20104,2010-Q4,2010,na,América del Norte,1,Importaciones,2,No Petroleras,37033416000
20104,2010-Q4,2010,na,América del Norte,2,Exportaciones,1,Petroleras,10398093000
20104,2010-Q4,2010,na,América del Norte,2,Exportaciones,2,No Petroleras,58855357000
20104,2010-Q4,2010,na,América del norte,1,Importaciones,1,Petroleras,0
20104,2010-Q4,2010,na,América del norte,1,Importaciones,2,No Petroleras,4000
20104,2010-Q4,2010,na,América del norte,2,Exportaciones,1,Petroleras,0
20104,2010-Q4,2010,na,América del norte,2,Exportaciones,2,No Petroleras,1403000
20104,2010-Q4,2010,oc,Oceanía,1,Importaciones,1,Petroleras,187000
20104,2010-Q4,2010,oc,Oceanía,1,Importaciones,2,No Petroleras,319079000
20104,2010-Q4,2010,oc,Oceanía,2,Exportaciones,1,Petroleras,231000
20104,2010-Q4,2010,oc,Oceanía,2,Exportaciones,2,No Petroleras,153073000
20104,2010-Q4,2010,sa,América del Sur,1,Importaciones,1,Petroleras,125742000
20104,2010-Q4,2010,sa,América del Sur,1,Importaciones,2,No Petroleras,2382742000
20104,2010-Q4,2010,sa,América del Sur,2,Exportaciones,1,Petroleras,72210000
20104,2010-Q4,2010,sa,América del Sur,2,Exportaciones,2,No Petroleras,4107390000
20104,2010-Q4,2010,sa,Sudamerica,1,Importaciones,1,Petroleras,0
20104,2010-Q4,2010,sa,Sudamerica,1,Importaciones,2,No Petroleras,0
20104,2010-Q4,2010,sa,Sudamerica,2,Exportaciones,1,Petroleras,0
20104,2010-Q4,2010,sa,Sudamerica,2,Exportaciones,2,No Petroleras,30000
20104,2010-Q4,2010,x,S/N,1,Importaciones,1,Petroleras,39349000
20104,2010-Q4,2010,x,S/N,1,Importaciones,2,No Petroleras,12182000
20104,2010-Q4,2010,x,S/N,2,Exportaciones,1,Petroleras,0
20104,2010-Q4,2010,x,S/N,2,Exportaciones,2,No Petroleras,30464000
20111,2011-Q1,2011,af,África,1,Importaciones,1,Petroleras,72973000
20111,2011-Q1,2011,af,África,1,Importaciones,2,No Petroleras,280586000
20111,2011-Q1,2011,af,África,2,Exportaciones,1,Petroleras,26254000
20111,2011-Q1,2011,af,África,2,Exportaciones,2,No Petroleras,108114000
20111,2011-Q1,2011,an,Antártida,1,Importaciones,1,Petroleras,0
20111,2011-Q1,2011,an,Antártida,1,Importaciones,2,No Petroleras,0
20111,2011-Q1,2011,an,Antártida,2,Exportaciones,1,Petroleras,0
20111,2011-Q1,2011,an,Antártida,2,Exportaciones,2,No Petroleras,0
20111,2011-Q1,2011,as,Asia,1,Importaciones,1,Petroleras,539141000
20111,2011-Q1,2011,as,Asia,1,Importaciones,2,No Petroleras,23483828000
20111,2011-Q1,2011,as,Asia,2,Exportaciones,1,Petroleras,759624000
20111,2011-Q1,2011,as,Asia,2,Exportaciones,2,No Petroleras,2667498000
20111,2011-Q1,2011,eu,Europa,1,Importaciones,1,Petroleras,565806000
20111,2011-Q1,2011,eu,Europa,1,Importaciones,2,No Petroleras,8437540000
20111,2011-Q1,2011,eu,Europa,2,Exportaciones,1,Petroleras,1304521000
20111,2011-Q1,2011,eu,Europa,2,Exportaciones,2,No Petroleras,3499008000
20111,2011-Q1,2011,na,América del Norte,1,Importaciones,1,Petroleras,8429264000
20111,2011-Q1,2011,na,América del Norte,1,Importaciones,2,No Petroleras,35347055000
20111,2011-Q1,2011,na,América del Norte,2,Exportaciones,1,Petroleras,11003262000
20111,2011-Q1,2011,na,América del Norte,2,Exportaciones,2,No Petroleras,58115685000
20111,2011-Q1,2011,na,América del norte,1,Importaciones,1,Petroleras,0
20111,2011-Q1,2011,na,América del norte,1,Importaciones,2,No Petroleras,12000
20111,2011-Q1,2011,na,América del norte,2,Exportaciones,1,Petroleras,41000
20111,2011-Q1,2011,na,América del norte,2,Exportaciones,2,No Petroleras,2180000
20111,2011-Q1,2011,oc,Oceanía,1,Importaciones,1,Petroleras,141000
20111,2011-Q1,2011,oc,Oceanía,1,Importaciones,2,No Petroleras,266830000
20111,2011-Q1,2011,oc,Oceanía,2,Exportaciones,1,Petroleras,80000
20111,2011-Q1,2011,oc,Oceanía,2,Exportaciones,2,No Petroleras,205308000
20111,2011-Q1,2011,sa,América del Sur,1,Importaciones,1,Petroleras,92848000
20111,2011-Q1,2011,sa,América del Sur,1,Importaciones,2,No Petroleras,2344060000
20111,2011-Q1,2011,sa,América del Sur,2,Exportaciones,1,Petroleras,121063000
20111,2011-Q1,2011,sa,América del Sur,2,Exportaciones,2,No Petroleras,3935147000
20111,2011-Q1,2011,sa,Sudamerica,1,Importaciones,1,Petroleras,0
20111,2011-Q1,2011,sa,Sudamerica,1,Importaciones,2,No Petroleras,0
20111,2011-Q1,2011,sa,Sudamerica,2,Exportaciones,1,Petroleras,0
20111,2011-Q1,2011,sa,Sudamerica,2,Exportaciones,2,No Petroleras,0
20111,2011-Q1,2011,x,S/N,1,Importaciones,1,Petroleras,49000
20111,2011-Q1,2011,x,S/N,1,Importaciones,2,No Petroleras,11007000
20111,2011-Q1,2011,x,S/N,2,Exportaciones,1,Petroleras,0
20111,2011-Q1,2011,x,S/N,2,Exportaciones,2,No Petroleras,36555000
20112,2011-Q2,2011,af,África,1,Importaciones,1,Petroleras,112277000
20112,2011-Q2,2011,af,África,1,Importaciones,2,No Petroleras,316911000
20112,2011-Q2,2011,af,África,2,Exportaciones,1,Petroleras,1000
20112,2011-Q2,2011,af,África,2,Exportaciones,2,No Petroleras,156329000
20112,2011-Q2,2011,an,Antártida,1,Importaciones,1,Petroleras,0
20112,2011-Q2,2011,an,Antártida,1,Importaciones,2,No Petroleras,0
20112,2011-Q2,2011,an,Antártida,2,Exportaciones,1,Petroleras,0
20112,2011-Q2,2011,an,Antártida,2,Exportaciones,2,No Petroleras,0
20112,2011-Q2,2011,as,Asia,1,Importaciones,1,Petroleras,565015000
20112,2011-Q2,2011,as,Asia,1,Importaciones,2,No Petroleras,25758298000
20112,2011-Q2,2011,as,Asia,2,Exportaciones,1,Petroleras,534519000
20112,2011-Q2,2011,as,Asia,2,Exportaciones,2,No Petroleras,2883526000
20112,2011-Q2,2011,eu,Europa,1,Importaciones,1,Petroleras,1085634000
20112,2011-Q2,2011,eu,Europa,1,Importaciones,2,No Petroleras,9414417000
20112,2011-Q2,2011,eu,Europa,2,Exportaciones,1,Petroleras,1626487000
20112,2011-Q2,2011,eu,Europa,2,Exportaciones,2,No Petroleras,3931720000
20112,2011-Q2,2011,na,América del Norte,1,Importaciones,1,Petroleras,9266471000
20112,2011-Q2,2011,na,América del Norte,1,Importaciones,2,No Petroleras,38501674000
20112,2011-Q2,2011,na,América del Norte,2,Exportaciones,1,Petroleras,12309409000
20112,2011-Q2,2011,na,América del Norte,2,Exportaciones,2,No Petroleras,62808170000
20112,2011-Q2,2011,na,América del norte,1,Importaciones,1,Petroleras,0
20112,2011-Q2,2011,na,América del norte,1,Importaciones,2,No Petroleras,7000
20112,2011-Q2,2011,na,América del norte,2,Exportaciones,1,Petroleras,47000
20112,2011-Q2,2011,na,América del norte,2,Exportaciones,2,No Petroleras,770000
20112,2011-Q2,2011,oc,Oceanía,1,Importaciones,1,Petroleras,199000
20112,2011-Q2,2011,oc,Oceanía,1,Importaciones,2,No Petroleras,379740000
20112,2011-Q2,2011,oc,Oceanía,2,Exportaciones,1,Petroleras,140000
20112,2011-Q2,2011,oc,Oceanía,2,Exportaciones,2,No Petroleras,231350000
20112,2011-Q2,2011,sa,América del Sur,1,Importaciones,1,Petroleras,215659000
20112,2011-Q2,2011,sa,América del Sur,1,Importaciones,2,No Petroleras,2403385000
20112,2011-Q2,2011,sa,América del Sur,2,Exportaciones,1,Petroleras,203801000
20112,2011-Q2,2011,sa,América del Sur,2,Exportaciones,2,No Petroleras,4529279000
20112,2011-Q2,2011,sa,Sudamerica,1,Importaciones,1,Petroleras,0
20112,2011-Q2,2011,sa,Sudamerica,1,Importaciones,2,No Petroleras,0
20112,2011-Q2,2011,sa,Sudamerica,2,Exportaciones,1,Petroleras,0
20112,2011-Q2,2011,sa,Sudamerica,2,Exportaciones,2,No Petroleras,194000
20112,2011-Q2,2011,x,S/N,1,Importaciones,1,Petroleras,120000
20112,2011-Q2,2011,x,S/N,1,Importaciones,2,No Petroleras,12001000
20112,2011-Q2,2011,x,S/N,2,Exportaciones,1,Petroleras,0
20112,2011-Q2,2011,x,S/N,2,Exportaciones,2,No Petroleras,52216000
20113,2011-Q3,2011,af,África,1,Importaciones,1,Petroleras,181423000
20113,2011-Q3,2011,af,África,1,Importaciones,2,No Petroleras,290627000
20113,2011-Q3,2011,af,África,2,Exportaciones,1,Petroleras,231000
20113,2011-Q3,2011,af,África,2,Exportaciones,2,No Petroleras,188330000
20113,2011-Q3,2011,an,Antártida,1,Importaciones,1,Petroleras,0
20113,2011-Q3,2011,an,Antártida,2,Exportaciones,1,Petroleras,0
20113,2011-Q3,2011,an,Antártida,2,Exportaciones,2,No Petroleras,0
20113,2011-Q3,2011,as,Asia,1,Importaciones,1,Petroleras,522740000
20113,2011-Q3,2011,as,Asia,1,Importaciones,2,No Petroleras,27646318000
20113,2011-Q3,2011,as,Asia,2,Exportaciones,1,Petroleras,623547000
20113,2011-Q3,2011,as,Asia,2,Exportaciones,2,No Petroleras,3141668000
20113,2011-Q3,2011,eu,Europa,1,Importaciones,1,Petroleras,1676324000
20113,2011-Q3,2011,eu,Europa,1,Importaciones,2,No Petroleras,9894583000
20113,2011-Q3,2011,eu,Europa,2,Exportaciones,1,Petroleras,970238000
20113,2011-Q3,2011,eu,Europa,2,Exportaciones,2,No Petroleras,4158822000
20113,2011-Q3,2011,na,América del Norte,1,Importaciones,1,Petroleras,9243816000
20113,2011-Q3,2011,na,América del Norte,1,Importaciones,2,No Petroleras,39457095000
20113,2011-Q3,2011,na,América del Norte,2,Exportaciones,1,Petroleras,11938329000
20113,2011-Q3,2011,na,América del Norte,2,Exportaciones,2,No Petroleras,61742973000
20113,2011-Q3,2011,na,América del norte,1,Importaciones,1,Petroleras,0
20113,2011-Q3,2011,na,América del norte,1,Importaciones,2,No Petroleras,76000
20113,2011-Q3,2011,na,América del norte,2,Exportaciones,1,Petroleras,85000
20113,2011-Q3,2011,na,América del norte,2,Exportaciones,2,No Petroleras,1961000
20113,2011-Q3,2011,oc,Oceanía,1,Importaciones,1,Petroleras,334000
20113,2011-Q3,2011,oc,Oceanía,1,Importaciones,2,No Petroleras,307588000
20113,2011-Q3,2011,oc,Oceanía,2,Exportaciones,1,Petroleras,102000
20113,2011-Q3,2011,oc,Oceanía,2,Exportaciones,2,No Petroleras,275855000
20113,2011-Q3,2011,sa,América del Sur,1,Importaciones,1,Petroleras,173385000
20113,2011-Q3,2011,sa,América del Sur,1,Importaciones,2,No Petroleras,2497679000
20113,2011-Q3,2011,sa,América del Sur,2,Exportaciones,1,Petroleras,246713000
20113,2011-Q3,2011,sa,América del Sur,2,Exportaciones,2,No Petroleras,4716822000
20113,2011-Q3,2011,sa,Sudamerica,1,Importaciones,1,Petroleras,0
20113,2011-Q3,2011,sa,Sudamerica,1,Importaciones,2,No Petroleras,29000
20113,2011-Q3,2011,sa,Sudamerica,2,Exportaciones,1,Petroleras,0
20113,2011-Q3,2011,sa,Sudamerica,2,Exportaciones,2,No Petroleras,83000
20113,2011-Q3,2011,x,S/N,1,Importaciones,1,Petroleras,1584000
20113,2011-Q3,2011,x,S/N,1,Importaciones,2,No Petroleras,31420000
20113,2011-Q3,2011,x,S/N,2,Exportaciones,1,Petroleras,0
20113,2011-Q3,2011,x,S/N,2,Exportaciones,2,No Petroleras,41687000
20114,2011-Q4,2011,af,África,1,Importaciones,1,Petroleras,166702000
20114,2011-Q4,2011,af,África,1,Importaciones,2,No Petroleras,297166000
20114,2011-Q4,2011,af,África,2,Exportaciones,1,Petroleras,297000
20114,2011-Q4,2011,af,África,2,Exportaciones,2,No Petroleras,228488000
20114,2011-Q4,2011,an,Antártida,1,Importaciones,1,Petroleras,0
20114,2011-Q4,2011,an,Antártida,1,Importaciones,2,No Petroleras,0
20114,2011-Q4,2011,an,Antártida,2,Exportaciones,1,Petroleras,0
20114,2011-Q4,2011,an,Antártida,2,Exportaciones,2,No Petroleras,0
20114,2011-Q4,2011,as,Asia,1,Importaciones,1,Petroleras,403635000
20114,2011-Q4,2011,as,Asia,1,Importaciones,2,No Petroleras,28504032000
20114,2011-Q4,2011,as,Asia,2,Exportaciones,1,Petroleras,1005267000
20114,2011-Q4,2011,as,Asia,2,Exportaciones,2,No Petroleras,3133524000
20114,2011-Q4,2011,eu,Europa,1,Importaciones,1,Petroleras,701644000
20114,2011-Q4,2011,eu,Europa,1,Importaciones,2,No Petroleras,9322465000
20114,2011-Q4,2011,eu,Europa,2,Exportaciones,1,Petroleras,1295167000
20114,2011-Q4,2011,eu,Europa,2,Exportaciones,2,No Petroleras,4199591000
20114,2011-Q4,2011,na,América del Norte,1,Importaciones,1,Petroleras,8530256000
20114,2011-Q4,2011,na,América del Norte,1,Importaciones,2,No Petroleras,40093321000
20114,2011-Q4,2011,na,América del Norte,2,Exportaciones,1,Petroleras,12273689000
20114,2011-Q4,2011,na,América del Norte,2,Exportaciones,2,No Petroleras,62642169000
20114,2011-Q4,2011,na,América del norte,1,Importaciones,1,Petroleras,0
20114,2011-Q4,2011,na,América del norte,1,Importaciones,2,No Petroleras,29000
20114,2011-Q4,2011,na,América del norte,2,Exportaciones,1,Petroleras,0
20114,2011-Q4,2011,na,América del norte,2,Exportaciones,2,No Petroleras,1506000
20114,2011-Q4,2011,oc,Oceanía,1,Importaciones,1,Petroleras,224000
20114,2011-Q4,2011,oc,Oceanía,1,Importaciones,2,No Petroleras,468261000
20114,2011-Q4,2011,oc,Oceanía,2,Exportaciones,1,Petroleras,90000
20114,2011-Q4,2011,oc,Oceanía,2,Exportaciones,2,No Petroleras,274138000
20114,2011-Q4,2011,sa,América del Sur,1,Importaciones,1,Petroleras,67849000
20114,2011-Q4,2011,sa,América del Sur,1,Importaciones,2,No Petroleras,2286356000
20114,2011-Q4,2011,sa,América del Sur,2,Exportaciones,1,Petroleras,198739000
20114,2011-Q4,2011,sa,América del Sur,2,Exportaciones,2,No Petroleras,4913098000
20114,2011-Q4,2011,sa,Sudamerica,1,Importaciones,1,Petroleras,0
20114,2011-Q4,2011,sa,Sudamerica,2,Exportaciones,1,Petroleras,0
20114,2011-Q4,2011,sa,Sudamerica,2,Exportaciones,2,No Petroleras,317000
20114,2011-Q4,2011,x,S/N,1,Importaciones,1,Petroleras,82000
20114,2011-Q4,2011,x,S/N,1,Importaciones,2,No Petroleras,17090000
20114,2011-Q4,2011,x,S/N,2,Exportaciones,1,Petroleras,0
20114,2011-Q4,2011,x,S/N,2,Exportaciones,2,No Petroleras,65248000
20121,2012-Q1,2012,af,África,1,Importaciones,1,Petroleras,49027000
20121,2012-Q1,2012,af,África,1,Importaciones,2,No Petroleras,282024000
20121,2012-Q1,2012,af,África,2,Exportaciones,1,Petroleras,1436000
20121,2012-Q1,2012,af,África,2,Exportaciones,2,No Petroleras,100828000
20121,2012-Q1,2012,an,Antártida,1,Importaciones,1,Petroleras,0
20121,2012-Q1,2012,an,Antártida,2,Exportaciones,1,Petroleras,0
20121,2012-Q1,2012,an,Antártida,2,Exportaciones,2,No Petroleras,0
20121,2012-Q1,2012,as,Asia,1,Importaciones,1,Petroleras,575083000
20121,2012-Q1,2012,as,Asia,1,Importaciones,2,No Petroleras,26025908000
20121,2012-Q1,2012,as,Asia,2,Exportaciones,1,Petroleras,900755000
20121,2012-Q1,2012,as,Asia,2,Exportaciones,2,No Petroleras,3230334000
20121,2012-Q1,2012,eu,Europa,1,Importaciones,1,Petroleras,470480000
20121,2012-Q1,2012,eu,Europa,1,Importaciones,2,No Petroleras,9658746000
20121,2012-Q1,2012,eu,Europa,2,Exportaciones,1,Petroleras,1708587000
20121,2012-Q1,2012,eu,Europa,2,Exportaciones,2,No Petroleras,4109201000
20121,2012-Q1,2012,na,América del Norte,1,Importaciones,1,Petroleras,8954422000
20121,2012-Q1,2012,na,América del Norte,1,Importaciones,2,No Petroleras,39271313000
20121,2012-Q1,2012,na,América del Norte,2,Exportaciones,1,Petroleras,11391711000
20121,2012-Q1,2012,na,América del Norte,2,Exportaciones,2,No Petroleras,62495672000
20121,2012-Q1,2012,na,América del norte,1,Importaciones,1,Petroleras,0
20121,2012-Q1,2012,na,América del norte,1,Importaciones,2,No Petroleras,63000
20121,2012-Q1,2012,na,América del norte,2,Exportaciones,1,Petroleras,38000
20121,2012-Q1,2012,na,América del norte,2,Exportaciones,2,No Petroleras,1373000
20121,2012-Q1,2012,oc,Oceanía,1,Importaciones,1,Petroleras,370000
20121,2012-Q1,2012,oc,Oceanía,1,Importaciones,2,No Petroleras,388829000
20121,2012-Q1,2012,oc,Oceanía,2,Exportaciones,1,Petroleras,101000
20121,2012-Q1,2012,oc,Oceanía,2,Exportaciones,2,No Petroleras,278652000
20121,2012-Q1,2012,sa,América del Sur,1,Importaciones,1,Petroleras,77734000
20121,2012-Q1,2012,sa,América del Sur,1,Importaciones,2,No Petroleras,2122207000
20121,2012-Q1,2012,sa,América del Sur,2,Exportaciones,1,Petroleras,360814000
20121,2012-Q1,2012,sa,América del Sur,2,Exportaciones,2,No Petroleras,4900183000
20121,2012-Q1,2012,sa,Sudamerica,1,Importaciones,1,Petroleras,0
20121,2012-Q1,2012,sa,Sudamerica,2,Exportaciones,1,Petroleras,0
20121,2012-Q1,2012,sa,Sudamerica,2,Exportaciones,2,No Petroleras,1195000
20121,2012-Q1,2012,x,S/N,1,Importaciones,1,Petroleras,3376000
20121,2012-Q1,2012,x,S/N,1,Importaciones,2,No Petroleras,11120000
20121,2012-Q1,2012,x,S/N,2,Exportaciones,1,Petroleras,0
20121,2012-Q1,2012,x,S/N,2,Exportaciones,2,No Petroleras,76119000
20122,2012-Q2,2012,af,África,1,Importaciones,1,Petroleras,34684000
20122,2012-Q2,2012,af,África,1,Importaciones,2,No Petroleras,235594000
20122,2012-Q2,2012,af,África,2,Exportaciones,1,Petroleras,1474000
20122,2012-Q2,2012,af,África,2,Exportaciones,2,No Petroleras,199300000
20122,2012-Q2,2012,an,Antártida,1,Importaciones,1,Petroleras,0
20122,2012-Q2,2012,an,Antártida,1,Importaciones,2,No Petroleras,0
20122,2012-Q2,2012,an,Antártida,2,Exportaciones,1,Petroleras,0
20122,2012-Q2,2012,an,Antártida,2,Exportaciones,2,No Petroleras,0
20122,2012-Q2,2012,as,Asia,1,Importaciones,1,Petroleras,557042000
20122,2012-Q2,2012,as,Asia,1,Importaciones,2,No Petroleras,27307485000
20122,2012-Q2,2012,as,Asia,2,Exportaciones,1,Petroleras,518212000
20122,2012-Q2,2012,as,Asia,2,Exportaciones,2,No Petroleras,3492578000
20122,2012-Q2,2012,eu,Europa,1,Importaciones,1,Petroleras,1306697000
20122,2012-Q2,2012,eu,Europa,1,Importaciones,2,No Petroleras,10227194000
20122,2012-Q2,2012,eu,Europa,2,Exportaciones,1,Petroleras,1687782000
20122,2012-Q2,2012,eu,Europa,2,Exportaciones,2,No Petroleras,4368577000
20122,2012-Q2,2012,na,América del Norte,1,Importaciones,1,Petroleras,8535667000
20122,2012-Q2,2012,na,América del Norte,1,Importaciones,2,No Petroleras,42169692000
20122,2012-Q2,2012,na,América del Norte,2,Exportaciones,1,Petroleras,9956931000
20122,2012-Q2,2012,na,América del Norte,2,Exportaciones,2,No Petroleras,68190096000
20122,2012-Q2,2012,na,América del norte,1,Importaciones,1,Petroleras,0
20122,2012-Q2,2012,na,América del norte,1,Importaciones,2,No Petroleras,5000
20122,2012-Q2,2012,na,América del norte,2,Exportaciones,1,Petroleras,0
20122,2012-Q2,2012,na,América del norte,2,Exportaciones,2,No Petroleras,1899000
20122,2012-Q2,2012,oc,Oceanía,1,Importaciones,1,Petroleras,288000
20122,2012-Q2,2012,oc,Oceanía,1,Importaciones,2,No Petroleras,314068000
20122,2012-Q2,2012,oc,Oceanía,2,Exportaciones,1,Petroleras,58000
20122,2012-Q2,2012,oc,Oceanía,2,Exportaciones,2,No Petroleras,274535000
20122,2012-Q2,2012,sa,América del Sur,1,Importaciones,1,Petroleras,86519000
20122,2012-Q2,2012,sa,América del Sur,1,Importaciones,2,No Petroleras,2145923000
20122,2012-Q2,2012,sa,América del Sur,2,Exportaciones,1,Petroleras,387592000
20122,2012-Q2,2012,sa,América del Sur,2,Exportaciones,2,No Petroleras,5150787000
20122,2012-Q2,2012,sa,Sudamerica,1,Importaciones,1,Petroleras,0
20122,2012-Q2,2012,sa,Sudamerica,1,Importaciones,2,No Petroleras,0
20122,2012-Q2,2012,sa,Sudamerica,2,Exportaciones,1,Petroleras,0
20122,2012-Q2,2012,sa,Sudamerica,2,Exportaciones,2,No Petroleras,1405000
20122,2012-Q2,2012,x,S/N,1,Importaciones,1,Petroleras,172000
20122,2012-Q2,2012,x,S/N,1,Importaciones,2,No Petroleras,7306000
20122,2012-Q2,2012,x,S/N,2,Exportaciones,1,Petroleras,0
20122,2012-Q2,2012,x,S/N,2,Exportaciones,2,No Petroleras,57327000
20123,2012-Q3,2012,af,África,1,Importaciones,1,Petroleras,33824000
20123,2012-Q3,2012,af,África,1,Importaciones,2,No Petroleras,379194000
20123,2012-Q3,2012,af,África,2,Exportaciones,1,Petroleras,92000
20123,2012-Q3,2012,af,África,2,Exportaciones,2,No Petroleras,181131000
20123,2012-Q3,2012,an,Antártida,1,Importaciones,1,Petroleras,0
20123,2012-Q3,2012,an,Antártida,1,Importaciones,2,No Petroleras,0
20123,2012-Q3,2012,an,Antártida,2,Exportaciones,1,Petroleras,0
20123,2012-Q3,2012,an,Antártida,2,Exportaciones,2,No Petroleras,0
20123,2012-Q3,2012,as,Asia,1,Importaciones,1,Petroleras,378939000
20123,2012-Q3,2012,as,Asia,1,Importaciones,2,No Petroleras,28366641000
20123,2012-Q3,2012,as,Asia,2,Exportaciones,1,Petroleras,578100000
20123,2012-Q3,2012,as,Asia,2,Exportaciones,2,No Petroleras,3865661000
20123,2012-Q3,2012,eu,Europa,1,Importaciones,1,Petroleras,926049000
20123,2012-Q3,2012,eu,Europa,1,Importaciones,2,No Petroleras,10414312000
20123,2012-Q3,2012,eu,Europa,2,Exportaciones,1,Petroleras,1750032000
20123,2012-Q3,2012,eu,Europa,2,Exportaciones,2,No Petroleras,4012661000
20123,2012-Q3,2012,na,América del Norte,1,Importaciones,1,Petroleras,8317598000
20123,2012-Q3,2012,na,América del Norte,1,Importaciones,2,No Petroleras,40987398000
20123,2012-Q3,2012,na,América del Norte,2,Exportaciones,1,Petroleras,10454483000
20123,2012-Q3,2012,na,América del Norte,2,Exportaciones,2,No Petroleras,64886347000
20123,2012-Q3,2012,na,América del norte,1,Importaciones,1,Petroleras,0
20123,2012-Q3,2012,na,América del norte,1,Importaciones,2,No Petroleras,17000
20123,2012-Q3,2012,na,América del norte,2,Exportaciones,1,Petroleras,36000
20123,2012-Q3,2012,na,América del norte,2,Exportaciones,2,No Petroleras,1516000
20123,2012-Q3,2012,oc,Oceanía,1,Importaciones,1,Petroleras,149000
20123,2012-Q3,2012,oc,Oceanía,1,Importaciones,2,No Petroleras,253633000
20123,2012-Q3,2012,oc,Oceanía,2,Exportaciones,1,Petroleras,8000
20123,2012-Q3,2012,oc,Oceanía,2,Exportaciones,2,No Petroleras,352244000
20123,2012-Q3,2012,sa,América del Sur,1,Importaciones,1,Petroleras,126073000
20123,2012-Q3,2012,sa,América del Sur,1,Importaciones,2,No Petroleras,2213675000
20123,2012-Q3,2012,sa,América del Sur,2,Exportaciones,1,Petroleras,387747000
20123,2012-Q3,2012,sa,América del Sur,2,Exportaciones,2,No Petroleras,4690824000
20123,2012-Q3,2012,sa,Sudamerica,1,Importaciones,1,Petroleras,0
20123,2012-Q3,2012,sa,Sudamerica,2,Exportaciones,1,Petroleras,0
20123,2012-Q3,2012,sa,Sudamerica,2,Exportaciones,2,No Petroleras,1191000
20123,2012-Q3,2012,x,S/N,1,Importaciones,1,Petroleras,32000
20123,2012-Q3,2012,x,S/N,1,Importaciones,2,No Petroleras,7141000
20123,2012-Q3,2012,x,S/N,2,Exportaciones,1,Petroleras,0
20123,2012-Q3,2012,x,S/N,2,Exportaciones,2,No Petroleras,52912000
20124,2012-Q4,2012,af,África,1,Importaciones,1,Petroleras,44305000
20124,2012-Q4,2012,af,África,1,Importaciones,2,No Petroleras,259856000
20124,2012-Q4,2012,af,África,2,Exportaciones,1,Petroleras,99000
20124,2012-Q4,2012,af,África,2,Exportaciones,2,No Petroleras,162774000
20124,2012-Q4,2012,an,Antártida,1,Importaciones,1,Petroleras,0
20124,2012-Q4,2012,an,Antártida,1,Importaciones,2,No Petroleras,0
20124,2012-Q4,2012,an,Antártida,2,Exportaciones,1,Petroleras,0
20124,2012-Q4,2012,an,Antártida,2,Exportaciones,2,No Petroleras,0
20124,2012-Q4,2012,as,Asia,1,Importaciones,1,Petroleras,562915000
